'Type',32GB eMMC   2048MB DDR3 SDRAM,64-bit,Accessories Included,Accessories Included: Electronics Product,Age,Aspect Ratio,Audio,Audio-out Ports (#),Average Battery Life (in hours),Backlight Technology,Backlit Keyboard,Band Color,Band Material,Bandwidth,Batteries,Batteries:,Battery,Battery Charge Life,Battery Chemistry,Battery Life,Battery Type,Bluetooth,Bluetooth Compatible,Bluetooth Standard,Brand,Brand Name,Built-In Microphone,Built-In Webcam,Bundled Items,Bundled items,Bus Speed,C.O.A.,CD/DVD Drive,CD/DVD/Optical Drive,CPU,Cache,Camera,Capacity,Capacity:,Capacité de stockage,Carrier,Case Color,Case Material,Color,Colour,Compatible CPU Brand,Compatible brand,Compatible model,Compatible product line,Computer Memory Type,Connectivity,Connectivity Technology,Contract,Country of Manufacture,Country of Origin,Country//Region of Manufacture,Country/Region of Manufacture,DVD Drive,DVD+RW,DVD/CD Drive,DVI,Dell Warranty Expiration,Depth,Description1,Device Supported,Dimensions (WxDxH),Display,Display Resolution,Display Screen Technology,Display Screen Type,Display Size,Display Technology,Display Type,Display resolution,DisplayPort,Drive,Drive Type,Dye Sub Type,EAN,Ethernet Technology,Evecase 13.3-Inch Ultra-Slim,Face Color,Factory Warranty,Family Line,Feature,Features,Features: Audio Product,Features: Electronic Display,Finger Print Reader,Fingerprint Reader,Flash Memory,Flash Memory Capacity,Flash Memory Size,Focus Modes,Form Factor,Form Factor Type,Frequency,Frequency Band(s),Front Camera/Webcam,Gender,Gr,Graphic Card,Graphic processing type,Graphics Card,Graphics Controller,Graphics Controller Manufacturer,Graphics Controller Model,Graphics Coprocessor,Graphics Memory Accessibility,Graphics Memory Capacity,Graphics Memory Technology,Graphics Processing Type,HDMI,HDTV,Hard Drive,Hard Drive Capacity,Hard Drive Interface,Hard Drive Rotational Speed,Hard Drive Size,Hard Drive__Capacity,Hardware Connectivity,Hardware Platform,Height,Host Interface,Hybrid Hard Drive Capacity,ISBN,Image Sensor,Included / Unit Damage,Includes,Input Type,Input Voltage,Input//Output Ports,Intel Processor Generation,Interchange Part Number,Internet Connectivity,Item,Item Dimensions,Item Dimensions L x W x H,Item Type: Electronics,Item Weight,Keyboard,Keyboard Layout,Keyboard Localization,LCD Display (In.),LCD Resolution,Laptop Packaging,MOUSE PAD PURCHASED FROM,MPN,MSRP,Manufacture Warranty,Manufacturer,Manufacturer Part Number,Manufacturer SKU,Manufacturer Warranty,Manufacturer warranty,Manufacturer's Warranty,Marque,Maximum Battery Run Time,Maximum Memory,Maximum Resolution,Media,Memory,Memory (RAM),Memory (RAM) Max,Memory (RAM) Type,Memory Capacity,Memory Card,Memory Card Supported,Memory Size,Memory Speed,Memory Technology,Memory Type,Memory Upgrade,Microphone Jack,Mode,Model,Model Number,Movement,Mémoire RAM,Network (RJ-45),Number of Cells,Number of Memory Slots,Number of Total Memory Slots,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Numerical Keypad,OS,Ohters,Operating,Operating System,Operating System Architecture,Operating System Edition,Operating System Platform,Optical Drive,Optical Drive Type,Optical Media Supported,Optical Storage,Other Part Number,Output Type,PN,PURCHASED AT FRY'S ELECTRONICS,Package Quantity,Packs,Part Brand,Pattern Name,Platform,Pointing Device,Pointing Device Type,Port,Ports,Ports:,Power Source,Primary Drive,Primary Drive or Optical Drive,Printer Compatibility,Processor,Processor Brand,Processor Cache Memory,Processor Configuration,Processor Core,Processor Core Type,Processor Cores,Processor Count,Processor Manufacturer,Processor Model,Processor Speed,Processor Speed (GHz),Processor Speed (per Core),Processor Threads,Processor TurboBoost Speed (GHz),Processor Type,Product Depth,Product Dimensions,Product Family,Product Height,Product Line,Product Model,Product Name,Product Series,Product Type,Product Weight,Product Width,Quantity,RAM,RAM (memory),RAM Memory,Random Access Memory (RAM),Release Year,Removable Media Compatibility,Removable Media Slot,Resolution,SKU,SSD (Solid State Flash Drive),Screen,Screen Resolution,Screen Size,Screen Type,Screen resolution,Screen type,ScreenSize,Seller Warranty,Seller Warranty Coverage,Serial #,Series,Shipping Weight,Size,Size Type,Software Included,Solid State Drive Capacity,Sound,Special Features,Standard Memory,Storage,Storage Capacity,Style,Support standard,System Memory,System Memory (RAM),System Ram,Système d'exploitation,Taille de l'écran,Targeted Audience,Title,Total Number of USB Ports,Touch Screen,TouchScreen,Touchscreen,Type,Type de processeur,UPC,URL,USB 3.0,USB Interface,USB Ports,Unit Quantity,Unit Type,VGA,Video,Video Memory,Video Port,Video Ports,Visual Playback File Format,Vitesse du processeur,WIRELESS MOUSE PURCHASED FROM,Warranty,Warranty - Labor,Warranty - Parts,Warranty Description,Web Cam,Webcam,Weight,Weight (Approximate),Weight (lbs.),Wi-Fi,Width,Wireless,Wireless Connectivity,Wireless LAN,Wireless LAN Standard,Wireless Mouse included,Wireless Network,Wireless Networking,Wireless Standard,Wireless Technology,Wireless Type,Year,brand new,dealEndTime,eSATA,image,item,itemId,model number,mpn,new,price,quick shipping,sellerFeedback,sleeve included,title
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dedicated Graphics,,,,500 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i17RN-2929BK,,,,,,,,,,,,,,4 GB,,,,,,,,,,,,,,Inspiron 17R,,,,,,,,,,,,,,Windows XP,,Home Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3 GHz,,,,,Intel Core i3 2nd Gen.,,,,,Inspiron,,,,,,,,,,,,2013,,,,,,,,"17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/Dell-Inspiron-17-3721-17-500-GB-Intel-Core-i3-2nd-Gen-2-3-GHz-4-GB-/201541004074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-12T16:15:12.000Z,,"['http://i.ebayimg.com/00/s/NDQ1WDYwMA==/z/dUsAAOSwvgdW5Y9t/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTI4NFgxNjAw/z/5xMAAOSwZQxW5Y99/$_1.JPG?set_id=880000500F']",,2.02E+11,,,,430,,100,,"Dell Inspiron 17 (3721) 17"" (500 GB, Intel Core i3 2nd Gen., 2.3 GHz, 4 GB)..."
,,,,,,,,,,,,,,,,,,,,,,,,,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20AWX50100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/Lenovo-20AWX50100-Lenovo-Mobile-ThinkPad-T440p-Core-i3-2-60-GHz-RAM-4-GB-500-GB-/231924637663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-25T23:51:07.000Z,,http://i.ebayimg.com/00/s/MjY1WDUwMQ==/z/naAAAOSwr41XHoQY/$_12.GIF?set_id=880000500F,,2.32E+11,,,,438,,100,,Lenovo 20AWX50100 Lenovo.Mobile ThinkPad T440p Core i3 2.60 GHz RAM 4 GB 500 GB
,,,,,,,,,,,,,,,,,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,TAICHI21,,,,,,,,,,,,,,Windows 8,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70GHz,,,,,Intel Core i5 3rd Gen.,,,,,Not Applicable,,,,,,,,,,,,,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultrabook/TABLET,,Does Not Apply,http://www.ebay.com/itm/ASUS-TAICHI-21-DH51-11-6-128-GB-INTEL-CORE-i5-3rd-GEN-1-7-GHz-4-GB-/131756352803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-17T22:38:18.000Z,,"['http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kk8AAOSwZ8ZW7IMJ/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LkgAAOSwoudW7IL8/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jsMAAOSw2ENW7IL~/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CTAAAOSws4JW7IMB/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KjoAAOSwvFZW7IME/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KuEAAOSwvFZW7IMN/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VJsAAOSwxp9W7IMQ/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JTIAAOSwu1VW7IMU/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kDcAAOSw2ENW7IMX/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VW8AAOSwxp9W7IMa/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/NsMAAOSwwpdW7IMe/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dI8AAOSwHgVW7IMh/$_57.JPG?set_id=880000500F']",,1.32E+11,,,,439.99,,99.5,,"ASUS TAICHI 21-DH51 11.6"" (128 GB, INTEL CORE i5 3rd GEN., 1.7 GHz, 4 GB)"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8.1 (or 7 o pt.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multi-Core CPU,,,,,3D Graphics / Design  Work-Stations,,,,,,,,,,,,,,,,,,,,"20 in., + Options. to 60 in.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ebay.com/itm/COMPUTER-GRAPHICS-WORK-STATION-HP-3D-DESIGN-COMPUER-DISPLAY-NETWORKING-/261589918859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-02T18:15:56.000Z,,"['http://i.ebayimg.com/00/s/NjI3WDEwMjQ=/z/0IEAAOxye3BRuMl~/$(KGrHqZ,!lgFGjrhEH34BRuMl+IjIw~~60_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTMwWDU2NQ==/z/~-cAAOxyl5lSIQQp/$T2eC16Z,!zgFId(81Y+VBSIQQowNb!~~60_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDA2WDYxMA==/z/pTEAAMXQO21RuMbw/$T2eC16V,!w0E9szNZIfYBRuMbwC9S!~~60_1.JPG?set_id=880000500F']",,2.62E+11,,,,445,,0,,COMPUTER GRAPHICS WORK-STATION: -HP 3D DESIGN COMPUER & DISPLAY with  NETWORKING
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,Charcoal Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,1TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NX.G36AA.007,,,,,,,,,,,,,,6GB DDR3L SDRAM,,,,,,,,,,,,,,E5-574-58JM,,,,,,,,,,,,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.30GHz,,,,,Intel Core i5 4th Gen.,,,,,Aspire,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,Does not apply,http://www.ebay.com/itm/Acer-Aspire-E5-574-58JM-15-6-i5-6200U-Processor-2-3GHz-6GB-DDR3-1TB-Window-10-/252341623010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.11ac WiFi featuring Mu-MIMO Technology,,,,,,,2016-05-02T22:24:15.000Z,,"['http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/LJwAAOSwQjNW~KFI/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/g80AAOSwAvJW~KFE/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/FkYAAOSwzvlW~KFF/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/BHkAAOSwoudW~KFF/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/MKQAAOSwI3RW~KFF/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/DYIAAOSwxp9W~KFJ/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/4vEAAOSw8KNW~KFJ/$_1.JPG?set_id=880000500F']",,2.52E+11,,,,445,,100,,"Acer Aspire E5-574-58JM 15.6"" i5-6200U Processor 2.3GHz 6GB DDR3 1TB Window 10"
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dedicated Graphics,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E6430,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,E6430,,,,,,,,,,,,,,Windows 7 Pro,,Windows 7 Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70GHz,,,,,Intel Core i7,,,,,Latitude,,,,,,,,,,,,,,,,,,,,"14.1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,Does not apply,http://www.ebay.com/itm/Dell-Latitude-E6430-Core-i7-2-70-Quad-8GB-NEW-500GB-Win7-Pro-Office-Pro-2013-/182112123554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-01T21:43:37.000Z,,"['http://i.ebayimg.com/00/s/MTQ2MFgxNjAw/z/yFQAAOSw5b1XI3g6/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/OTc0WDEzMTg=/z/hK4AAOSwAodWEu7g/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NjM4WDE1MDc=/z/tyMAAOSwv-NWX4Li/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/3~0AAOSw42JWEquU/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/X~oAAOSwcJ1WEsay/$_57.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/3gYAAOSwYmZXI35y/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MTA0MFgxMDcy/z/BxgAAOSwlHRXI36R/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/8fUAAOSwtO5XI359/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/OTk2WDE1MDQ=/z/bPAAAOSwdGxXI4RK/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/OTU2WDE0MjA=/z/3YIAAOSw3v5XI4Rf/$_57.JPG?set_id=8800005007']",,1.82E+11,,,,445.99,,99.7,,Dell Latitude E6430 Core i7 2.70 Quad  8GB NEW 500GB Win7 Pro Office Pro 2013
,,,,,,,,,,,,,,,,,,,,,,,,,Lenovo,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,320GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20DAS00000,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,ThinkPad Yoga 11e,,,,,,,,,,,,,,Windows 7,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86GHz,,,,,Intel Celeron,,,,,ThinkPad,,,,,,,,,,,,2016,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tablet/Laptop Convertible,,,http://www.ebay.com/itm/Lenovo-ThinkPad-Yoga-11e-11-6-320GB-Intel-Celeron-1-86GHz-4GB-Tablet-Laptop-/191857791851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-28T05:48:36.000Z,,"['http://i.ebayimg.com/00/s/NTk2WDEwNjA=/z/iJgAAOSw2GlXIZ4E/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTk2WDEwNjA=/z/fBMAAOSw1DtXIZ3~/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTk2WDEwNjA=/z/iH0AAOSw2GlXIZ4C/$_1.JPG?set_id=880000500F']",,1.92E+11,,,,448,,100,,"Lenovo ThinkPad Yoga 11e 11.6"" (320GB, Intel Celeron, 1.86GHz, 4GB)Tablet/Laptop"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/HP-15-r134cl-15-6-Touch-Laptop-Computer-Intel-Core-i3-4005u-Brand-New-/171968613640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-11T14:07:54.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/EwgAAOSwpDdU2J--/$_1.JPG?set_id=8800005007,,1.72E+11,,,,448.5,,100,,"HP 15-r134cl 15.6"" Touch Laptop Computer, Intel Core i3-4005u ~ Brand New!"
,,,,,,,,,,,,,,,,,,,,,,,,,Lenovo,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel HD Graphics 5500,,,,1TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80QQ00M7US,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,100-15IBD,,,,,,,,,,,,,,Windows 10,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20GHz,,,,,Intel Core i5 5th Gen.,,,,,100,,,,,,,,,,,,2016,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,1.90E+11,http://www.ebay.com/itm/Lenovo-100-15IBD15-6-Laptop-Intel-Core-i5-4GB-1TB-Hard-Drive-Black-/141948841341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04T00:48:49.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDgzMA==/z/CNgAAOSwgApXAbaq/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDczNQ==/z/q8MAAOSw6wRXAbaw/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDY2OA==/z/pEAAAOSwnTJXAba2/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDU2NQ==/z/NN8AAOSwiylXAba7/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MTA0WDUwMA==/z/id0AAOSwEK9XAbbA/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTExWDUzMg==/z/DWIAAOSwAvJXAbbF/$_57.JPG?set_id=8800005007']",,1.42E+11,,,,449.98,,100,,"Lenovo - 100-15IBD15.6"" Laptop - Intel Core i5 - 4GB - 1TB Hard Drive - Black"
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462-9394,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,E5250,,,,,,,,,,,,,,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70GHz,,,,,i5-4210U,,,,,Latitude,,,,,,,,,,,,,,,,,,,,"12.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,Does not apply,http://www.ebay.com/itm/Dell-Latitude-E5250-i5-4210U-4GB-500GB-WiFiAC-14-W7P-Notebook-PC-462-9394-/121858472519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T22:05:14.000Z,,"['http://i.ebayimg.com/00/s/OTM2WDE1Mzk=/z/fj0AAOSwHaBWjY-i/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7kwAAOSwX~dWjY-i/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5hgAAOSwYIhWjY-i/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Dr8AAOSwJkJWjY-h/$_1.JPG?set_id=880000500F']",,1.22E+11,,,,449.99,,99.9,,"Dell Latitude E5250 i5-4210U 4GB/500GB/WiFiAC/14""/W7P Notebook PC 462-9394"
,,,,,,,,,,,,,,,,,,,,,,Bluetooth,,,Dell,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,China,,,,,,,,,,HD Touch Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel HD Graphics 5500,,,,1TB,,,,,,,,,,,,,Built-in high-definition webcam w/integrated mic,,,,,,,,,,,,,,,,,,,I5558-2148BLK,,,,,,,,,,,,,3-in-1 media reader,8GB,,,,,,,,,,,,,,I5558-2148BLK,,,,,,,,,,,,,,Windows 10,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90GHz,,,,,Intel Core i3 4th Gen.,,,,,Inspiron,,,,,,,,,,,,2015,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,http://www.ebay.com/itm/Dell-Inspiron-I5558-2148BLK-Intel-Core-i3-8GB-1TB-Touch-Screen-Laptop-Computer-/162049473536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-25T03:38:35.000Z,,"['http://i.ebayimg.com/00/s/MTYwMFgxNTgx/z/hvQAAOSwGYVW9fre/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/OTE4WDE2MDA=/z/rz8AAOSwBnVW9frg/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTI0NVgxNjAw/z/sq0AAOSwoudW9frm/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTA5OFgxNjAw/z/wQAAAOSwJQdW9frp/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTU5OVg1MzU=/z/rNwAAOSwQjNW9fru/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFg3MTE=/z/rQUAAOSwQjNW9frx/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFg5MDE=/z/wb8AAOSwJQdW9frz/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTE0NVgxNjAw/z/tkUAAOSwAvJW9fr2/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTExNVgxNjAw/z/dGgAAOSwZ8ZW9fr8/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/OTAxWDE2MDA=/z/iZEAAOSwGYVW9fsD/$_1.JPG?set_id=880000500F']",,1.62E+11,,,,449.99,,98.8,,Dell Inspiron I5558-2148BLK Intel Core i3 8GB 1TB Touch Screen Laptop Computer
,,,,,,,,,,,,,,,,,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90NB03RB-M00230,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,X552EA,,,,,,,,,,,,,,Windows 8,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5GHz,,,,,AMD A-Series,,,,,,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/ASUS-X552EA-DH42-15-6-500-GB-AMD-A-Series-1-5-GHz-8-GB-Notebook-Black-/322088543828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27T13:15:08.000Z,,"['http://i.ebayimg.com/00/s/NzUwWDEwMDA=/z/xXsAAOSwyQtV6oru/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/DLoAAOSwT6pV6orv/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/CCAAAOSwHnFV6orx/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/9R4AAOSwDNdV6ory/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTAwMFg3NTA=/z/9SoAAOSwDNdV6orz/$_12.JPG?set_id=880000500F']",,3.22E+11,,,,449.99,,100,,"ASUS X552EA-DH42 15.6"" (500 GB, AMD A-Series, 1.5 GHz, 8 GB) Notebook - Black..."
